transaction_id,customer_id,date,time,menu_item,category,price,quantity,payment_method,server_id,table_number,revenue
7e0c2e51-4056-403f-b774-60d7d5ee8b0d,CUST002,2025-05-07,20:18,Grilled Salmon,Entree,23.868921313073034,1,Credit,S003,13,23.87
7390449f-88a1-4e09-be1d-667b70a6d9dd,CUST002,2025-04-13,12:00,House Wine,Beverage,10.28,2,Credit,S003,18,20.56
af462cc0-8ce0-4eea-8669-cfbf42073ca5,CUST002,2025-04-12,20:43,Tiramisu,Dessert,8.74,3,Credit,S005,14,26.2
383b720b-a35b-43e1-be68-2039cdd5255c,CUST002,2025-04-02,20:38,Spaghetti Carbonara,Entree,16.849280080660364,2,Credit,S003,2,33.7
32e0b809-9093-4fc1-8a08-f669728a7c18,CUST003,2025-05-08,18:14,Caesar Salad,Appetizer,9.638603850612661,2,Cash,S005,4,19.28
fd4670d7-eb2a-4059-bcda-4db405b7b46f,CUST001,2025-04-10,20:09,House Wine,Beverage,9.498822163461965,1,Credit,S003,16,9.5
bd72eff4-b8c5-44a5-a66c-060719e24efc,CUST003,2025-04-11,12:56,Bruschetta,Appetizer,8.568530285604549,3,Credit,S004,8,25.71
c4d2a033-96bb-4895-8151-afffb9cddb95,CUST003,2025-04-04,13:02,Craft Beer,Beverage,7.842283832586313,2,Credit,S005,5,15.68
d0c902ce-743a-4b24-9b33-cbf1d6e617f1,CUST001,2025-04-18,13:21,Margherita Pizza,Entree,15.14111314535225,1,Credit,S002,14,15.14
2a4e7ad6-6527-4cd0-9cc0-90b838977c0b,CUST001,2025-05-04,12:25,House Wine,Beverage,10.44,2,Credit,S003,16,20.88
bdf230a7-ee2a-4203-8b41-0dd819f1927c,CUST003,2025-04-17,13:00,Margherita Pizza,Entree,14.72014532570944,1,Mobile,S002,14,14.72
bda445c0-5479-481f-ac7b-ee811521db29,CUST003,2025-04-24,19:25,Margherita Pizza,Entree,15.162851777524118,2,Cash,S004,13,30.33
f5dc06c8-7032-44f4-bce8-e8765344da50,CUST001,2025-04-18,18:34,Caesar Salad,Appetizer,10.0521877808778,3,Credit,S002,7,30.16
c90e697d-1281-4afa-b448-117353828e45,CUST001,2025-04-17,12:25,Bruschetta,Appetizer,8.537097864530285,2,Cash,S005,18,17.07
c4053b8c-20f2-4657-8418-50d190666cfc,CUST001,2025-05-06,19:33,Tiramisu,Dessert,8.1355081467549,3,Credit,S005,6,24.41
4c5165aa-854b-4bb9-8f60-9b4a5ea93fba,CUST001,2025-04-26,19:58,Caesar Salad,Appetizer,11.1,1,Credit,S004,11,11.1
30099ef1-4428-4ef4-8c0f-d3ec1857b377,CUST003,2025-04-30,12:54,House Wine,Beverage,9.463092236235534,3,Credit,S005,4,28.39
a962be79-8606-43a1-b228-a8cdb18523ed,CUST003,2025-04-24,12:01,Tiramisu,Dessert,8.027924436684607,1,Credit,S003,2,8.03
217d1871-d84e-4b1b-afd6-fb5a5ef53339,CUST001,2025-04-15,19:25,Caesar Salad,Appetizer,10.044660765147098,2,Mobile,S004,19,20.09
f35b71aa-27b5-4f5a-a0d9-711070616619,CUST001,2025-04-20,19:48,Bruschetta,Appetizer,9.06,1,Credit,S004,13,9.06
990688ad-9684-47dc-964d-180cea53aa0e,CUST001,2025-04-03,12:49,Bruschetta,Appetizer,8.635615173478367,3,Credit,S002,13,25.91
db48d38b-e6e6-4de8-933b-edf8e381eff1,CUST001,2025-05-10,20:00,Spaghetti Carbonara,Entree,18.34,2,Credit,S001,5,36.69
84a7035d-fcb6-4f83-b65c-24481580810e,CUST003,2025-04-14,20:10,Craft Beer,Beverage,8.230650979305263,3,Mobile,S004,8,24.69
4c66571a-f7a0-4c89-a46d-eec306883e3d,CUST003,2025-04-11,20:13,House Wine,Beverage,9.574945907051877,3,Credit,S004,13,28.72
61a2e90a-c6af-4cac-906e-3b37689f1f13,CUST002,2025-04-25,19:07,Bruschetta,Appetizer,8.428432638260555,3,Credit,S001,15,25.29
0feae86d-89a4-41bb-bb64-c302db4d6bfa,CUST002,2025-05-03,12:32,Caesar Salad,Appetizer,11.19,3,Credit,S003,7,33.55
5f94316c-70d6-4841-a550-87992195a3d9,CUST001,2025-04-08,19:51,House Wine,Beverage,9.518167884718984,1,Credit,S003,4,9.52
7a5d8367-e5e9-40b5-8e6f-ac0054db9b00,CUST003,2025-04-29,12:32,House Wine,Beverage,9.786856549367327,3,Cash,S005,15,29.36
869d2eb4-5ec5-4e66-9936-1bd7eb3313af,CUST001,2025-05-06,18:51,Caesar Salad,Appetizer,10.070326489113375,1,Credit,S004,12,10.07
863fd01c-f28f-4a19-9ff6-881d7bce80d0,CUST002,2025-04-02,11:50,House Wine,Beverage,9.35298005217032,3,Mobile,S002,14,28.06
df45665b-8a5c-4bbf-89ce-b4c9a06edf52,CUST001,2025-04-12,20:39,Bruschetta,Appetizer,9.12,1,Credit,S004,11,9.12
5f82fe83-46d3-40a9-99c0-53182c07ecbb,CUST001,2025-04-12,12:47,House Wine,Beverage,10.28,3,Credit,S003,14,30.86
58035b74-76ae-408e-b87f-b164d0f7ca0d,CUST002,2025-05-10,20:10,Bruschetta,Appetizer,9.44,1,Mobile,S004,1,9.44
524ad41b-ea5d-4df6-b5b0-bf723c239cd2,CUST001,2025-05-10,19:46,Margherita Pizza,Entree,16.69,2,Credit,S004,11,33.39
68559947-c1a8-4cce-9dd6-5910376baeb1,CUST003,2025-05-08,13:17,Bruschetta,Appetizer,8.392829853914963,1,Credit,S003,12,8.39
f9a2d684-a7e2-4d91-91a9-2b9d8fdd5f67,CUST001,2025-04-24,19:51,Bruschetta,Appetizer,8.68367817773091,2,Credit,S002,17,17.37
7c22838a-5523-48aa-9c86-f9cb347bcb87,CUST002,2025-04-07,21:40,Spaghetti Carbonara,Entree,15.89118127070229,2,Credit,S005,8,31.78
3d9e5b2f-3a0e-47b1-9632-decfd6d58a54,CUST003,2025-04-07,19:12,Caesar Salad,Appetizer,10.029577335201418,2,Credit,S005,16,20.06
d64e2dc3-c6ed-4a3d-a06c-fae1da0f8a1a,CUST003,2025-05-10,19:00,House Wine,Beverage,10.42,2,Credit,S004,17,20.85
675eddc7-e3c0-4cde-9939-d40d42f16aee,CUST001,2025-04-30,19:03,Spaghetti Carbonara,Entree,16.53621177093197,2,Credit,S002,1,33.07
69060591-9f3b-478e-872a-86999caa39d3,CUST001,2025-04-23,21:31,House Wine,Beverage,9.465052130472294,1,Credit,S003,8,9.47
2efc7256-8d64-45b4-b73d-fca377be48fa,CUST002,2025-05-07,12:32,Tiramisu,Dessert,8.189718890041911,1,Credit,S002,7,8.19
6b00495b-16ba-4339-a9f6-9319dd32c7a1,CUST001,2025-04-10,12:22,House Wine,Beverage,9.579861671565059,3,Credit,S004,18,28.74
dd2856bd-995b-4f82-ace0-04c0f8812df6,CUST002,2025-04-02,20:04,Caesar Salad,Appetizer,9.89838933286421,3,Credit,S005,5,29.7
43043801-554e-44c5-acbe-9a54d8b7c705,CUST003,2025-05-08,20:08,Bruschetta,Appetizer,8.685051847195831,2,Cash,S001,10,17.37
227a038b-aa38-4505-b111-9f1a117d0034,CUST001,2025-04-30,18:45,Bruschetta,Appetizer,8.887341383792029,1,Credit,S005,7,8.89
a516323d-725e-496e-989b-ae8d48627bac,CUST002,2025-04-09,12:42,Bruschetta,Appetizer,8.026719281103656,2,Mobile,S002,5,16.05
f3b8d743-a94d-4077-9ae7-291af4896efb,CUST001,2025-04-11,20:20,House Wine,Beverage,9.577568023585748,1,Credit,S004,10,9.58
0a0393a3-2145-450f-93fb-875ceb2483fb,CUST003,2025-04-22,12:56,Caesar Salad,Appetizer,9.64982379587328,2,Credit,S001,7,19.3
e94c634a-e0b0-4b1d-9732-fe373c390157,CUST002,2025-04-10,20:25,Caesar Salad,Appetizer,9.865161248176403,2,Cash,S003,4,19.73
1ba55b50-9501-4711-92f9-e6d6a20990e7,CUST001,2025-04-26,12:10,Caesar Salad,Appetizer,10.99,3,Credit,S003,2,32.99
5b7294d7-def3-496b-b49c-a84b7075e8a7,CUST002,2025-04-24,20:04,Bruschetta,Appetizer,8.402141569539578,2,Mobile,S003,2,16.8
c597df13-1703-4c4f-a1d2-18cdca4115ec,CUST001,2025-04-09,20:52,Caesar Salad,Appetizer,10.014377560966144,1,Credit,S003,8,10.01
c015ce38-67f0-49d7-902b-8c6e820783eb,CUST003,2025-04-25,12:02,Margherita Pizza,Entree,15.176418626672717,3,Credit,S003,17,45.53
214b6b0e-1c6c-4612-9d13-789416c9e851,CUST002,2025-04-17,21:54,Bruschetta,Appetizer,8.233061797618623,3,Cash,S005,17,24.7
65a13edd-885a-461b-987c-b27d75312ac3,CUST001,2025-04-23,19:15,House Wine,Beverage,9.550739573216207,3,Mobile,S005,15,28.65
5e9dea33-a0c0-4e75-9199-f941e5c1d457,CUST002,2025-05-02,19:06,Craft Beer,Beverage,8.117512449192049,1,Credit,S005,7,8.12
5546a624-5e52-4cb6-8db8-46485b679551,CUST003,2025-04-09,12:07,Craft Beer,Beverage,8.105101338595896,3,Credit,S003,10,24.32
87222199-dbca-4cf2-9d09-9d15a0438008,CUST001,2025-05-09,11:30,Caesar Salad,Appetizer,10.148171499754973,2,Cash,S003,8,20.3
ccbca7a6-3dc7-4988-8add-305d0f87c247,CUST001,2025-04-26,19:43,Tiramisu,Dessert,9.15,1,Credit,S005,10,9.15
65fb3f79-14b5-49a6-b3e1-77a0f0228030,CUST003,2025-04-02,11:41,Craft Beer,Beverage,8.077628016836734,3,Credit,S002,3,24.23
a5884365-d38c-4e57-b7fa-3d06058270df,CUST001,2025-05-09,11:28,House Wine,Beverage,9.495387316820532,3,Credit,S001,7,28.49
3b597462-cb94-4f4d-b7e2-199e4790896a,CUST001,2025-04-20,19:29,Margherita Pizza,Entree,16.31,2,Credit,S002,4,32.62
761aaa76-dc91-4982-a1ca-3e8f882b898d,CUST001,2025-04-18,12:24,Caesar Salad,Appetizer,9.98306995950012,1,Credit,S004,12,9.98
76662243-9eb8-4e65-85de-c4e88275f790,CUST003,2025-05-07,20:42,Tiramisu,Dessert,8.027427514259337,3,Mobile,S003,13,24.08
826ea16e-1887-4ca9-900a-7fcd809a3c05,CUST001,2025-05-04,12:51,Margherita Pizza,Entree,16.87,1,Credit,S003,2,16.87
eed04494-eccc-4614-b7b8-a6d2a8674dcf,CUST002,2025-04-26,11:57,House Wine,Beverage,10.79,1,Credit,S001,9,10.79
16f20164-87e9-4b55-bb81-713f1f8844a4,CUST002,2025-05-05,19:48,Spaghetti Carbonara,Entree,15.895830926516084,1,Credit,S003,6,15.9
cb6a7197-b03a-49c4-93bf-56f7821b7d13,CUST002,2025-04-13,12:46,Margherita Pizza,Entree,17.53,1,Credit,S001,3,17.53
8e9e8594-8788-4cd8-93b1-2ee314c7e96a,CUST002,2025-04-28,18:02,Craft Beer,Beverage,8.086959856446295,1,Cash,S002,15,8.09
b4ca249e-4665-42a7-963f-d8bd9340a9a1,CUST002,2025-05-08,13:04,Margherita Pizza,Entree,15.31486617424086,2,Mobile,S005,5,30.63
de930a56-17ab-48ff-bf90-e51b805bc028,CUST002,2025-04-13,20:39,Craft Beer,Beverage,9.01,2,Credit,S005,13,18.03
4a91d3ba-d313-4a54-9104-2aa6bea7e604,CUST001,2025-05-03,20:18,Craft Beer,Beverage,8.86,3,Cash,S001,13,26.58
3f7e0e59-9456-4bd5-bd51-0b8bb728f27d,CUST002,2025-04-25,20:35,Panna Cotta,Dessert,7.017240424404019,1,Cash,S003,10,7.02
9096a348-4c8d-44bd-b2ec-4917bd83a21b,CUST003,2025-04-10,20:52,House Wine,Beverage,9.469851855694978,2,Cash,S005,12,18.94
64ab56c9-c91e-4362-93b7-91ed179ca2ba,CUST001,2025-05-09,12:12,Panna Cotta,Dessert,6.851432992716515,2,Credit,S005,3,13.7
c23caf45-b064-4f1b-900c-7266ccbbc1aa,CUST002,2025-04-06,13:06,Tiramisu,Dessert,8.82,3,Credit,S005,4,26.44
412d82a2-c919-4255-8a53-2fd99c941b17,CUST001,2025-04-20,19:49,Craft Beer,Beverage,8.93,2,Credit,S002,18,17.86
8584024e-67af-4475-af3a-11262504a3ef,CUST003,2025-04-14,21:28,Bruschetta,Appetizer,8.666072843266301,3,Credit,S004,7,26.0
0c6ac317-2d21-411a-993c-6d71680ca768,CUST003,2025-04-29,11:05,Caesar Salad,Appetizer,9.967424241982757,1,Credit,S001,7,9.97
45321de1-dfff-48c5-966e-5ebb7edcd0a7,CUST002,2025-04-15,20:28,Caesar Salad,Appetizer,9.745257976972248,3,Cash,S003,3,29.24
565d72bd-683d-4443-9826-d97b0ec41c55,CUST001,2025-04-17,21:55,Bruschetta,Appetizer,8.186048686139863,2,Cash,S002,3,16.37
3bd1edde-9d95-4877-9118-fb2cc86310d7,CUST003,2025-04-25,19:17,Craft Beer,Beverage,7.909332893998383,2,Credit,S005,8,15.82
01d20c6a-8abd-4892-90c6-643e345d2a19,CUST003,2025-04-15,18:49,House Wine,Beverage,9.37650508974594,2,Credit,S001,14,18.75
d0c256a6-8ca5-405a-ae4a-195588b2ad7a,CUST001,2025-04-07,12:43,Grilled Salmon,Entree,23.42093542118172,2,Credit,S004,2,46.84
6ad966fc-682e-4338-9b0a-1c9ae9dc3faa,CUST001,2025-04-24,18:12,Spaghetti Carbonara,Entree,16.442898490030018,2,Mobile,S003,13,32.89
e037ed4e-0e2d-4147-b815-dc1a9738218a,CUST003,2025-04-25,20:37,Craft Beer,Beverage,7.889894449583957,2,Cash,S001,17,15.78
061e8ffe-70d2-4f42-8cbe-58af228b603e,CUST002,2025-04-12,21:31,Margherita Pizza,Entree,16.98,2,Cash,S002,1,33.97
447587c0-da98-4d35-91cf-3543012342f9,CUST001,2025-04-02,19:40,Caesar Salad,Appetizer,10.165296985657019,1,Credit,S002,6,10.17
93b72fd8-dc49-43b1-88e6-8a068f09fc3c,CUST002,2025-05-09,12:57,House Wine,Beverage,9.519335173867647,3,Credit,S003,6,28.56
61b8381e-c885-48f8-85ae-46b328a701be,CUST001,2025-04-09,20:38,Tiramisu,Dessert,7.946209716083179,2,Mobile,S002,15,15.89
00d007f7-221d-4e3d-baca-381f0d2ccff3,CUST002,2025-04-07,19:15,Tiramisu,Dessert,7.973888486168404,3,Credit,S002,14,23.92
d2efb17b-6061-4027-8e7f-0278644fb0ac,CUST001,2025-04-11,19:11,Grilled Salmon,Entree,23.67904011291016,1,Cash,S002,19,23.68
860cf99a-5a93-4ac9-b57a-a53c62e026a5,CUST003,2025-05-06,19:28,House Wine,Beverage,9.596138310892313,3,Cash,S002,19,28.79
a5284cf0-6197-4ad5-a022-d0a8b2067588,CUST001,2025-05-05,12:53,Margherita Pizza,Entree,14.391176079230839,3,Credit,S005,5,43.17
51297ff6-0c92-4982-b076-c2113a4fd67f,CUST002,2025-04-04,19:19,Bruschetta,Appetizer,8.538156809155195,2,Cash,S004,2,17.08
a9be5665-1be2-4765-82c8-1d27a00a9c3b,CUST003,2025-04-15,20:05,Panna Cotta,Dessert,7.13638434270518,3,Credit,S005,12,21.41
030e479e-27b5-464d-9612-0469e85bb070,CUST001,2025-04-03,19:39,House Wine,Beverage,9.57630884604338,2,Credit,S004,14,19.15
7d737206-68b0-4c21-86b4-414825703d1f,CUST001,2025-04-14,19:36,Craft Beer,Beverage,7.890302355026911,1,Credit,S004,15,7.89
acfb5ccc-9f23-4b63-ab76-35b08062e928,CUST003,2025-04-14,19:24,Panna Cotta,Dessert,6.9393307563918425,1,Credit,S003,5,6.94
f2bcf290-8efb-4c93-baff-656fd55bbd1a,CUST001,2025-04-05,13:39,Tiramisu,Dessert,8.59,3,Credit,S003,10,25.77
02ba141e-2da3-4ec8-a40e-70f998301cff,CUST002,2025-04-03,18:15,Bruschetta,Appetizer,8.34921032967598,1,Credit,S003,12,8.35
fa2c2a4a-4b34-480a-b3e8-53e54e4d5bf4,CUST001,2025-04-01,13:53,Spaghetti Carbonara,Entree,16.639966338296066,3,Cash,S005,12,49.92
b6fd388f-65c2-4d51-acfd-7e578075321a,CUST003,2025-05-07,20:55,House Wine,Beverage,9.44237139223217,1,Credit,S002,9,9.44
b6fd900e-5173-44be-9640-cc4eb2a3e113,CUST003,2025-05-07,20:28,Panna Cotta,Dessert,7.043085720934229,2,Credit,S003,5,14.09
842d547f-15f8-421a-9d53-3cf2fa599a7e,CUST001,2025-05-03,19:13,House Wine,Beverage,10.86,2,Mobile,S002,7,21.73
230fdb33-d510-4ede-bbd2-b80a5207ca5a,CUST002,2025-05-01,13:42,Bruschetta,Appetizer,8.463766992766555,3,Credit,S005,16,25.39
6c5c1f40-a916-4b78-9525-cae5a760baaa,CUST001,2025-04-08,21:00,House Wine,Beverage,9.70388659562796,2,Credit,S001,11,19.41
3c384ccc-0266-4cdf-ac65-62e32df15cf1,CUST003,2025-04-10,11:17,Panna Cotta,Dessert,6.967078269031652,1,Credit,S001,14,6.97
9d9b384a-611f-4b3b-adf1-add240bd26cc,CUST002,2025-04-04,19:18,Craft Beer,Beverage,8.261349045168176,2,Credit,S002,18,16.52
4fcb31de-4932-4ee5-9c7d-88322d0f3bb2,CUST001,2025-04-06,13:32,Caesar Salad,Appetizer,10.74,1,Credit,S001,11,10.74
10434ead-b352-48b7-aedd-3e45194ebdb8,CUST002,2025-04-04,19:37,Caesar Salad,Appetizer,10.170114631063568,1,Cash,S003,13,10.17
878e5aa3-d8a0-452f-8944-0745e5883b99,CUST001,2025-04-11,13:53,Panna Cotta,Dessert,6.970587010310185,3,Credit,S002,7,20.91
86f677b8-78bf-4d2f-a2b2-2b397142f817,CUST001,2025-04-15,19:28,Bruschetta,Appetizer,8.134290964961986,2,Credit,S003,8,16.27
618750f9-08f0-4b04-b92e-125fdf5e78d3,CUST001,2025-04-14,19:45,Bruschetta,Appetizer,8.800610712427453,2,Mobile,S002,6,17.6
7d75f87a-b8ed-4464-b936-c3e2837e941d,CUST001,2025-04-28,11:25,Margherita Pizza,Entree,15.423326329936963,3,Credit,S002,12,46.27
f94417ed-0e33-4b75-811a-cf5d6eba2faf,CUST001,2025-04-21,12:54,Craft Beer,Beverage,7.70814882017713,3,Credit,S003,19,23.12
e28f5779-d7ab-48f4-b78e-1bbf04298f11,CUST002,2025-04-15,12:12,Caesar Salad,Appetizer,10.06800238831447,1,Credit,S003,15,10.07
